"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"79","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","1182","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2013-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"80","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","1060","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"81","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","973","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2013-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"82","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","869","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.919075019,47.787635169,2013-06-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"83","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","745","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.919075019,47.787635169,2013-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"84","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","651","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2012-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"85","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","535","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2012-09-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"86","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","471","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"87","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","313","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"88","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","234","0000000134","Onde OFB","1f","Ecoulement visible faible",2.919075019,47.787635169,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"89","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","109","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.919075019,47.787635169,2012-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"90","F4100007","Le Milleron à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107000","Le Milleron","108","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.919075019,47.787635169,2012-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"91","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","100002","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2025-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"92","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98869","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2024-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"93","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98750","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2024-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"94","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98568","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"95","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98368","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2024-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"96","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98214","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2024-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"97","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98124","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-11-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"98","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","98074","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"99","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97996","0000000134","Onde OFB","2","Ecoulement non visible",2.926445022,47.793212086,2023-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"100","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97846","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"101","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97689","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"102","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97558","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"103","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97423","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"104","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97278","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-04-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"105","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97129","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2023-03-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"106","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","97003","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2022-11-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"107","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96910","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2022-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"108","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96827","0000000134","Onde OFB","2","Ecoulement non visible",2.926445022,47.793212086,2022-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"109","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96700","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"110","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96497","0000000134","Onde OFB","2","Ecoulement non visible",2.926445022,47.793212086,2022-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"111","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96357","0000000134","Onde OFB","3","Assec",2.926445022,47.793212086,2022-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"112","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96193","0000000134","Onde OFB","3","Assec",2.926445022,47.793212086,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"113","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","96097","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2022-04-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"114","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95951","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2021-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"115","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95816","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2021-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"116","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95709","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2021-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"117","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95583","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"118","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95448","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"119","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95356","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2021-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"120","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95321","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2020-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"121","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95320","0000000134","Onde OFB","3","Assec",2.926445022,47.793212086,2020-09-28,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"122","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","95319","0000000134","Onde OFB","3","Assec",2.926445022,47.793212086,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"123","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","94837","0000000134","Onde OFB","2","Ecoulement non visible",2.926445022,47.793212086,2020-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"124","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","94704","0000000134","Onde OFB","1f","Ecoulement visible faible",2.926445022,47.793212086,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"125","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","94479","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"126","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","94201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.926445022,47.793212086,2020-04-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"127","F4100008","Le ruisseau des Philiberts à Aillant-sur-Milleron","45","Loiret","45002","AILLANT-SUR-MILLERON","24","Centre-Val de Loire","03","Seine-Normandie","F4107300","Le ruisseau des Philiberts","93302","0000000134","Onde OFB","1","Ecoulement visible",2.926445022,47.793212086,2019-11-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
